"Ustar (m/s)","Wall Y+","Wall Shear Stress: Magnitude (Pa)","X (m)","Y (m)","Z (m)"
0.028485538036496026,0.14175878336365769,0.81000456070523874,0.44887500000000002,0.15175,0
0.028000594563742182,0.13934514257786365,0.78266639843769126,0.44662500000000005,0.15175,0
0.028109966658077735,0.13988881143240622,0.78879139845788404,0.44437500000000002,0.15175,0
0.027724007538025543,0.13796719853597431,0.76728531343155282,0.44212499999999999,0.15175,0
0.027717443706948539,0.1379334830427027,0.76692227591201456,0.43987500000000002,0.15175,0
0.027452767931422702,0.13661541782625847,0.75234959044505045,0.43762500000000004,0.15175,0
0.027373363269073595,0.13621987662936491,0.74800504801508305,0.43537500000000001,0.15175,0
0.027171979860180235,0.13521815123913228,0.73704271095529417,0.43312499999999998,0.15175,0
0.027054512866140253,0.13463471021730417,0.73068580767535163,0.43087500000000001,0.15175,0
0.026884459829656798,0.13378979726838133,0.72153181515486775,0.42862500000000003,0.15175,0
0.026748410314420362,0.13311370744295986,0.71424980495609125,0.42637500000000006,0.15175,0
0.026592781750836347,0.13233921154670819,0.70596507897907612,0.42412500000000003,0.15175,0
0.026448871231308149,0.13162165603573531,0.6983471463494928,0.421875,0.15175,0
0.026299009932481212,0.13087291636736781,0.6904581081633423,0.41962500000000003,0.15175,0
0.026152944533142635,0.13014147801221709,0.68281199897086253,0.41737500000000005,0.15175,0
0.026005249491148241,0.12940039502263967,0.6751238474597554,0.41512500000000002,0.15175,0
0.025858934866757624,0.12866483341850732,0.66755045178109362,0.41287499999999999,0.15175,0
0.025712377361659967,0.12792709264067653,0.66000729177924233,0.41062500000000002,0.15175,0
0.025566633296366981,0.12719273758300931,0.65254851574018091,0.40837500000000004,0.15175,0
0.025421188710837105,0.12645936543222042,0.64514729416742467,0.40612500000000001,0.15175,0
0.025276414413011504,0.12572895227980119,0.63782207837863902,0.40387499999999998,0.15175,0
0.025132382469937421,0.12500197230015611,0.63057590132131758,0.40162500000000001,0.15175,0
0.024989092810182956,0.12427848422079268,0.62340812499275033,0.39937500000000004,0.15175,0
0.024846772114737306,0.123559627594459,0.61632935041937398,0.39712500000000001,0.15175,0
0.024705414574045886,0.12284538102121824,0.6093384698792027,0.39487499999999998,0.15175,0
0.024565319842374863,0.12213728270675636,0.60244936062118382,0.392625,0.15175,0
0.024426297830815954,0.12143449058676915,0.5956516964199664,0.39037500000000003,0.15175,0
0.02428889770513095,0.12073987188940973,0.58897121209887271,0.388125,0.15175,0
0.02415276356913269,0.12005173776988627,0.58238941516883613,0.38587499999999997,0.15175,0
0.024018591143801431,0.11937356697800518,0.57593863207597962,0.38362499999999999,0.15175,0
0.023885945847124699,0.11870341150869489,0.56959656640890277,0.38137500000000002,0.15175,0
0.023755145317897838,0.11804321393795277,0.5633770689189368,0.37912499999999999,0.15175,0
0.023626352932630091,0.11739398293685262,0.55728640239383243,0.37687499999999996,0.15175,0
0.023499558548364909,0.11675584901202499,0.55132254394168523,0.37462499999999999,0.15175,0
0.023374955489838038,0.11613012648077557,0.54549299923963168,0.37237500000000001,0.15175,0
0.023252550307896386,0.11551700327356136,0.53979643888507911,0.37012500000000004,0.15175,0
0.023132487885359605,0.1149172177004337,0.53423794366359578,0.36787500000000006,0.15175,0
0.023014814810264229,0.11433105079571086,0.52881797241728334,0.36562500000000003,0.15175,0
0.02289962369333284,0.11375879610484421,0.5235390767255701,0.363375,0.15175,0
0.022786972782081673,0.11320069780926806,0.51840219582461289,0.36112500000000003,0.15175,0
0.022676933254165865,0.11265698386767713,0.5134088407883759,0.35887500000000006,0.15175,0
0.022569546332462675,0.11212754200219632,0.50855914863250795,0.35662500000000003,0.15175,0
0.022464872129390648,0.11161253132463077,0.50385411137174063,0.354375,0.15175,0
0.022362936214843709,0.11111172684104449,0.49929317173609777,0.35212500000000002,0.15175,0
0.022263772261340426,0.11062509655092655,0.49487615602930785,0.34987500000000005,0.15175,0
0.022167387105201032,0.11015240418779497,0.4906017218792022,0.34762500000000002,0.15175,0
0.022073831998995649,0.10969354406542002,0.48647052415450837,0.34537499999999999,0.15175,0
0.021983121663531901,0.10924858561795857,0.48248162547074974,0.34312500000000001,0.15175,0
0.021895323795338862,0.10881791035446568,0.47863644655598298,0.34087500000000004,0.15175,0
0.021810434698310004,0.10840154817082201,0.47493330648213167,0.33862500000000001,0.15175,0
0.021728466937702876,0.10799955485546139,0.4713712558888582,0.33637499999999998,0.15175,0
0.021649337834532888,0.10761152372528383,0.46794528899192295,0.33412500000000001,0.15175,0
0.021573162728298897,0.10723803203050412,0.46465903021229255,0.33187500000000003,0.15175,0
0.0214997770739811,0.10687826438833474,0.4615040691506711,0.329625,0.15175,0
0.021429391034142316,0.10653326875342133,0.45848817390889401,0.32737499999999997,0.15175,0
0.021361693206020518,0.10620150005566047,0.45559679792858976,0.325125,0.15175,0
0.021297062946114498,0.105884847103997,0.45284498489059621,0.32287500000000002,0.15175,0
0.021234955201452559,0.1055806028234592,0.45020843678484829,0.32062499999999999,0.15175,0
0.021176055329143705,0.10529217747202717,0.44771519605745219,0.31837499999999996,0.15175,0
0.021119401323060831,0.10501479038280027,0.44532356190356442,0.31612499999999999,0.15175,0
0.021066217569933952,0.10475453215642912,0.44308427622842628,0.31387500000000002,0.15175,0
0.021014820362551589,0.10450303283668815,0.440925578468295,0.31162500000000004,0.15175,0
0.020967375947232365,0.10427106696637659,0.43893761190768033,0.30937500000000007,0.15175,0
0.020920962788248846,0.10404410808058226,0.43699719679339605,0.30712500000000004,0.15175,0
0.020879355826431995,0.10384093161296205,0.43526142019207192,0.30487500000000001,0.15175,0
0.020837535622963702,0.1036365762915365,0.4335202056713845,0.30262500000000003,0.15175,0
0.020801975093640037,0.1034632370774059,0.43204243857590552,0.30037500000000006,0.15175,0
0.020764181417532245,0.10327867532350057,0.43047457880270257,0.29812500000000003,0.15175,0
0.020735051759215247,0.10313709345425545,0.42926820677620681,0.295875,0.15175,0
0.020700709978436167,0.1029694733199266,0.42784803562817458,0.29362500000000002,0.15175,0
0.020678351773753031,0.10286135040416254,0.42692487425533826,0.29137500000000005,0.15175,0
0.020648106804034082,0.10271388549212868,0.42567746090928282,0.28912500000000002,0.15175,0
0.020629049648432377,0.10262196463143827,0.42489257933755403,0.28687499999999999,0.15175,0
0.020605810840595908,0.10250913323138516,0.42393633959624955,0.28462500000000002,0.15175,0
0.020589746299748399,0.1024318844632981,0.42327607183799809,0.28237500000000004,0.15175,0
0.020572311542050796,0.10234771233349775,0.42256001907403556,0.28012500000000001,0.15175,0
0.020559920535078099,0.10228852696702756,0.42205160266936537,0.27787499999999998,0.15175,0
0.020547591090841977,0.10222954267209337,0.42154600705841827,0.27562500000000001,0.15175,0
0.020539119787890036,0.10218964900290896,0.42119892202145282,0.27337500000000003,0.15175,0
0.020531486029636618,0.10215381844413057,0.42088630588829462,0.271125,0.15175,0
0.020526994996956056,0.10213352094444722,0.42070260202723792,0.26887499999999998,0.15175,0
0.0205237717933246,0.10211942863437119,0.42057088504992957,0.266625,0.15175,0
0.020523231613622135,0.10211858356883742,0.42054912559285679,0.26437500000000003,0.15175,0
0.020524198557815822,0.10212513537119947,0.42058912162202006,0.262125,0.15175,0
0.02052753903087564,0.10214339555651274,0.42072639561603764,0.25987500000000002,0.15175,0
0.020532510448774865,0.10216966953420899,0.42093054884827513,0.25762499999999999,0.15175,0
0.020539636096263789,0.10220656148108152,0.42122309226895582,0.25537500000000002,0.15175,0
0.020548445974184506,0.10225173295246529,0.42158483285635939,0.25312500000000004,0.15175,0
0.020559236481384576,0.10230665906932847,0.42202802814356716,0.25087500000000001,0.15175,0
0.020571694586690035,0.10236978229478566,0.42253994751525464,0.24862500000000004,0.15175,0
0.020586032179677801,0.10244215713196267,0.42312942578146273,0.24637500000000001,0.15175,0
0.020602028184548087,0.10252268349063842,0.42378752994710017,0.24412500000000004,0.15175,0
0.020619789126079285,0.10261189145431411,0.42451880520825408,0.24187500000000001,0.15175,0
0.020639174236835246,0.10270908044422425,0.42531763824534341,0.23962500000000003,0.15175,0
0.020660230909006153,0.10281448617849721,0.42618617310186308,0.237375,0.15175,0
0.020682862659706695,0.10292762834276029,0.42712063616356405,0.23512500000000003,0.15175,0
0.02070708420379621,0.10304857993996154,0.42812184970242234,0.232875,0.15175,0
0.020732824279523006,0.10317698606467215,0.42918709445324316,0.23062500000000002,0.15175,0
0.02076007850654359,0.10331282459856805,0.43031642328176462,0.22837499999999999,0.15175,0
0.02078879097415014,0.10345581693635494,0.43150776274948888,0.22612500000000002,0.15175,0
0.020818946303201788,0.10360588613481467,0.43276072466118504,0.22387499999999999,0.15175,0
0.020850497630158411,0.10376279852553694,0.4340736188086724,0.22162500000000002,0.15175,0
0.020883419836096297,0.10392642861211955,0.43544566184123012,0.21937499999999999,0.15175,0
0.020917666442374312,0.10409654456248137,0.43687518290019051,0.21712500000000001,0.15175,0
0.020953208293305329,0.10427300071496017,0.43836123403086769,0.21487500000000001,0.15175,0
0.020990012323943992,0.10445563191870377,0.43990270562555744,0.21262500000000001,0.15175,0
0.021028046731577866,0.10464427926976516,0.44149854088097795,0.21037500000000003,0.15175,0
0.021067276414770846,0.10483876741562594,0.44314754381559412,0.208125,0.15175,0
0.021107672699605076,0.10503895295999821,0.44484878718728149,0.20587500000000003,0.15175,0
0.021149202003543418,0.10524466805015117,0.44660113553632508,0.203625,0.15175,0
0.021191830232547969,0.10545574225986169,0.44840342820327633,0.20137500000000003,0.15175,0
0.021235523450461098,0.10567200592394123,0.45025450719097393,0.199125,0.15175,0
0.021280250038709893,0.10589330088645273,0.45215330806813453,0.19687500000000002,0.15175,0
0.021325977028173966,0.10611946224762038,0.45409870414067821,0.19462499999999999,0.15175,0
0.021372672942432277,0.10635033251505681,0.45608962653123747,0.19237500000000002,0.15175,0
0.021420305485227085,0.10658575009741471,0.45812496530276514,0.19012499999999999,0.15175,0
0.021468843576737652,0.1068255594386345,0.46020365579012612,0.18787500000000001,0.15175,0
0.021518255940288798,0.10706960398670676,0.46232461785308093,0.18562500000000004,0.15175,0
0.021568512724171981,0.10731773426496802,0.46448682509118649,0.18337500000000001,0.15175,0
0.021619583019506752,0.10756979552309398,0.46668919787186697,0.18112500000000004,0.15175,0
0.021671438875078879,0.10782564771484261,0.46893077602563987,0.17887500000000001,0.15175,0
0.02172404997484062,0.10808513901667674,0.47121048902907509,0.17662500000000003,0.15175,0
0.021777389936171714,0.10834813716564655,0.47352742825815247,0.174375,0.15175,0
0.021831436301036292,0.10861452941480586,0.47588084915933376,0.17212500000000003,0.15175,0
0.021886184160706999,0.10888429031584416,0.47827077239253124,0.169875,0.15175,0
0.021941606766550312,0.10915728575189838,0.48069625523118237,0.16762500000000002,0.15175,0
0.021997657523685449,0.10943328286906556,0.48315547045611901,0.16537499999999999,0.15175,0
0.022054313692013952,0.10971216748867668,0.48564762838409925,0.16312500000000002,0.15175,0
0.022111553562632422,0.10999383055763091,0.48817197663121809,0.16087499999999999,0.15175,0
0.022169360367562351,0.11027818759563771,0.49072797382313582,0.15862500000000002,0.15175,0
0.022227720549904469,0.11056517008894373,0.49331521557657204,0.15637500000000004,0.15175,0
0.022286620019249991,0.11085470686355162,0.49593326939303772,0.15412500000000001,0.15175,0
0.022346037932629539,0.11114669315210171,0.49858139606786911,0.15187500000000004,0.15175,0
0.022405958666504359,0.11144105014597371,0.50125908210335068,0.14962500000000001,0.15175,0
0.022466360027592471,0.11173766635859171,0.50396551296135883,0.14737500000000003,0.15175,0
0.022527224920702436,0.11203645566006651,0.50670009392362869,0.145125,0.15175,0
0.022588551603024098,0.11233740827023939,0.50946291658849885,0.14287500000000003,0.15175,0
0.022650338922353849,0.11264051733423552,0.51225409989900628,0.140625,0.15175,0
0.022712580558050113,0.11294575028451848,0.51507352865599842,0.13837500000000003,0.15175,0
0.022775274653469513,0.11325309674456807,0.51792128892324651,0.136125,0.15175,0
0.02283842056013893,0.11356255233381506,0.52079752217029351,0.13387500000000002,0.15175,0
0.022902020418836676,0.11387412652942884,0.5237024984060924,0.13162499999999999,0.15175,0
0.02296607929288734,0.11418784332573562,0.52663662402286648,0.12937500000000002,0.15175,0
0.023030605569264343,0.11450374322536887,0.52960046222890855,0.12712500000000002,0.15175,0
0.023095611320327135,0.11482188503349443,0.53259475194110539,0.12487500000000001,0.15175,0
0.023161109300972798,0.11514233092568482,0.53562027144062563,0.12262500000000001,0.15175,0
0.023227107682946949,0.11546512026929781,0.53867759427792583,0.12037500000000001,0.15175,0
0.023293610686376649,0.11579027276752023,0.5417671152344391,0.11812500000000001,0.15175,0
0.023360639017564955,0.11611789005503828,0.54489000270561971,0.11587500000000001,0.15175,0
0.023428220880435082,0.11644811105672233,0.54804778940860754,0.113625,0.15175,0
0.023496382682416328,0.11678106565303913,0.55124193996627724,0.111375,0.15175,0
0.02356516309697906,0.11711694475963974,0.55447451294001093,0.109125,0.15175,0
0.02363462476509421,0.11745605900548105,0.55774872190319247,0.106875,0.15175,0
0.02370479988376446,0.11779854536022685,0.56106637735870835,0.10462500000000001,0.15175,0
0.023775677671553308,0.11814427976749503,0.56442727268452852,0.10237500000000001,0.15175,0
0.023847306359587459,0.11849352957129755,0.56783399923996736,0.10012500000000001,0.15175,0
0.023919755781710701,0.11884702351322275,0.57129022010190866,0.097875000000000004,0.15175,0
0.023993064448022679,0.11920517077675581,0.57479814093272341,0.095625000000000002,0.15175,0
0.024067298452280384,0.1195685747528298,0.57836131808072921,0.093375000000000014,0.15175,0
0.024142539805396199,0.11993806984810608,0.58198412333965188,0.091125000000000012,0.15175,0
0.024218835244443619,0.12031398678311842,0.58566927395569646,0.08887500000000001,0.15175,0
0.024296273731652069,0.12069706612173296,0.58942157275151819,0.086625000000000008,0.15175,0
0.024374909257527826,0.12108773028452142,0.59324418376489174,0.084375000000000006,0.15175,0
0.024454833850736296,0.12148646665563191,0.59714216928902175,0.082125000000000004,0.15175,0
0.024536084401609842,0.12189362677504149,0.60111795989315375,0.079875000000000002,0.15175,0
0.024618752252617448,0.1223095996481077,0.60517669629018722,0.077625000000000013,0.15175,0
0.024702960324315605,0.12273492899725115,0.60932515274628973,0.075375000000000011,0.15175,0
0.02478878314383479,0.12316986171243342,0.61356780250401688,0.073125000000000009,0.15175,0
0.024876286827778822,0.12361441656893635,0.61790876482870605,0.070875000000000007,0.15175,0
0.024965601829013973,0.12406898522034529,0.62235543543098926,0.068625000000000005,0.15175,0
0.02505682700399094,0.12453376234980357,0.62691373901311576,0.066375000000000003,0.15175,0
0.025150075821522809,0.12500899466471607,0.63159042902144036,0.064125000000000001,0.15175,0
0.025245437893595457,0.12549494152022567,0.63639116562195341,0.061874999999999999,0.15175,0
0.02534311516276861,0.12599250313850194,0.64132740349584516,0.059625000000000004,0.15175,0
0.025443458694653431,0.12650334998218069,0.6464184338237039,0.057375000000000002,0.15175,0
0.025546442151934277,0.12702730215219901,0.6516644490986041,0.055125,0.15175,0
0.02565216329406227,0.12756474656132347,0.65707210766976354,0.052875000000000005,0.15175,0
0.025760850301668553,0.12811672231369511,0.6626549082145311,0.050625000000000003,0.15175,0
0.025872586842270853,0.12868362540683917,0.66841913337021575,0.048375000000000001,0.15175,0
0.025987608472244291,0.12926660339739529,0.67437907611924286,0.046124999999999999,0.15175,0
0.026105986506767754,0.12986596179705559,0.68054075981950324,0.043875000000000004,0.15175,0
0.026228019110532397,0.13048310049826878,0.68692221889212202,0.041625000000000002,0.15175,0
0.026353781703970278,0.13111828715524462,0.69353014915790789,0.039375000000000007,0.15175,0
0.026483834736859058,0.13177412481930845,0.70039707394495487,0.037125000000000005,0.15175,0
0.026618030817799069,0.13244955771000233,0.70751857079232017,0.034875000000000003,0.15175,0
0.026756971952778701,0.13314724532721203,0.71493022075240586,0.032625000000000001,0.15175,0
0.026900404434662427,0.13386570772526935,0.72262246045439193,0.030374999999999999,0.15175,0
0.027049282070551021,0.13460959871406916,0.7306508177954657,0.028125000000000001,0.15175,0
0.027202805147017839,0.13537500153753881,0.73897689910742625,0.025875000000000002,0.15175,0
0.027361921062244322,0.13616684722223202,0.7476569841958034,0.023625,0.15175,0
0.027524736817710237,0.13697611811603561,0.75659291578979104,0.021375000000000002,0.15175,0
0.02769213699756113,0.13780778864484972,0.76583767327223473,0.019125000000000003,0.15175,0
0.027855943209218078,0.13862180027672549,0.77494126199106717,0.016875000000000001,0.15175,0
0.028012060113438115,0.1393982644904008,0.78367184112238086,0.014624999999999999,0.15175,0
0.028128083066947203,0.13997604367736483,0.7902017840099993,0.012375000000000001,0.15175,0
0.028153652435286058,0.14010423625881285,0.7916695282124413,0.010125000000000002,0.15175,0
0.027908407018288638,0.13888485562370814,0.77797518189053994,0.0078750000000000001,0.15175,0
0.026996131985733859,0.13434583314639695,0.72799380641175837,0.0056249999999999998,0.15175,0
0.023626315340654951,0.11757651296543913,0.55764180356310533,0.0033750000000000004,0.15175,0
0.013964283321033281,0.069493502671578791,0.19481810158958587,0.0011250000000000001,0.15175,0
